"id","price_1","price_6","timestamp","name_id"
"517","699,95","449,95","2024-01-25 15:24:32","408"
"518","529,95","449,95","2024-01-25 15:24:32","409"
"519","499,95","449,95","2024-01-25 15:24:32","410"
"520","539,95","449,95","2024-01-25 15:24:32","411"
"521","599,95","449,95","2024-01-25 15:24:32","412"
"522","709,95","599,95","2024-01-25 15:24:32","2580"
"523","579,95","449,95","2024-01-25 15:24:32","413"
"524","549,95","449,95","2024-01-25 15:24:32","414"
"525","549,95","449,95","2024-01-25 15:24:32","415"
"526","599,95","499,95","2024-01-25 15:24:32","995"
"527","799,95","599,95","2024-01-25 15:24:32","1023"
"528","709,95","599,95","2024-01-25 15:24:32","1024"
"529","549,95","449,95","2024-01-25 15:24:32","416"
"530","499,95","449,95","2024-01-25 15:24:32","417"
"531","699,95","449,95","2024-01-25 15:24:32","418"
"532","549,95","459,95","2024-01-25 15:24:32","419"
"533","564,00","468,00","2024-01-25 15:24:32","420"
"534","529,95","469,00","2024-01-25 15:24:32","421"
"535","599,95","469,95","2024-01-25 15:24:32","422"
"536","899,95","469,95","2024-01-25 15:24:32","423"
"537","575,00","469,95","2024-01-25 15:24:32","424"
"538","499,95","475,00","2024-01-25 15:24:32","425"
"539","549,95","479,95","2024-01-25 15:24:32","426"
"540","599,95","479,95","2024-01-25 15:24:32","427"
"541","599,95","479,95","2024-01-25 15:24:32","428"
"542","599,95","479,95","2024-01-25 15:24:32","429"
"543","649,95","549,95","2024-01-25 15:24:32","1002"
"544","650,00","495,00","2024-01-25 15:24:32","430"
"545","599,95","498,00","2024-01-25 15:24:32","431"
"546","999,95","499,77","2024-01-25 15:24:32","432"
"547","599,00","499,95","2024-01-25 15:24:32","433"
"548","699,95","499,95","2024-01-25 15:24:32","434"
"549","599,95","499,95","2024-01-25 15:24:32","435"
"550","599,95","499,95","2024-01-25 15:24:32","436"
"551","699,95","499,95","2024-01-25 15:24:32","437"
"552","599,95","499,95","2024-01-25 15:24:32","438"
"553","699,95","499,95","2024-01-25 15:24:32","439"
"554","699,95","499,95","2024-01-25 15:24:32","440"
"555","1.299,95","999,95","2024-01-25 15:24:32","1111"
"556","849,95","695,00","2024-01-25 15:24:32","1045"
"557","599,95","529,95","2024-01-25 15:24:32","998"
"558","899,95","499,95","2024-01-25 15:24:32","441"
"559","699,95","599,95","2024-01-25 15:24:32","1026"
"560","699,95","599,95","2024-01-25 15:24:32","1027"
"561","699,95","499,95","2024-01-25 15:24:32","442"
"562","599,95","499,95","2024-01-25 15:24:32","443"
"563","599,95","499,95","2024-01-25 15:24:32","444"
"564","649,00","549,95","2024-01-25 15:24:32","1003"
"565","799,95","649,95","2024-01-25 15:24:32","1039"
"566","699,00","599,00","2024-01-25 15:24:32","1016"
"567","695,00","499,95","2024-01-25 15:24:32","445"
"568","649,95","499,95","2024-01-25 15:24:32","446"
"569","649,00","499,95","2024-01-25 15:24:32","447"
"570","699,95","499,95","2024-01-25 15:24:32","448"
"571","699,95","499,95","2024-01-25 15:24:32","449"
"572","699,95","519,95","2024-01-25 15:24:32","450"
"573","699,95","599,95","2024-01-25 15:24:32","1029"
"574","634,00","528,00","2024-01-25 15:24:32","451"
"575","634,00","528,00","2024-01-25 15:24:32","452"
"576","599,95","529,95","2024-01-25 15:24:32","453"
"577","699,95","529,95","2024-01-25 15:24:32","454"
"578","648,00","538,00","2024-01-25 15:24:32","455"
"579","599,95","559,95","2024-01-25 15:24:32","1004"
"580","699,95","548,95","2024-01-25 15:24:32","456"
"581","650,00","549,00","2024-01-25 15:24:32","457"
"582","899,95","549,95","2024-01-25 15:24:32","458"
"583","899,95","749,95","2024-01-25 15:24:32","1062"
"584","899,95","749,95","2024-01-25 15:24:32","1063"
"585","649,95","599,00","2024-01-25 15:24:32","1014"
"586","999,00","549,95","2024-01-25 15:24:32","459"
"587","699,95","549,95","2024-01-25 15:24:32","460"
"588","749,95","549,95","2024-01-25 15:24:32","461"
"589","629,95","549,95","2024-01-25 15:24:32","462"
"590","889,95","549,95","2024-01-25 15:24:32","463"
"591","799,95","549,95","2024-01-25 15:24:32","464"
"592","649,95","549,95","2024-01-25 15:24:32","465"
"593","649,95","559,95","2024-01-25 15:24:32","466"
"594","699,00","559,95","2024-01-25 15:24:32","467"
"595","699,95","569,00","2024-01-25 15:24:32","468"
"596","629,95","599,95","2024-01-25 15:24:32","1022"
"597","699,95","575,00","2024-01-25 15:24:32","469"
"598","694,00","578,00","2024-01-25 15:24:32","470"
"599","699,95","579,95","2024-01-25 15:24:32","471"
"600","739,95","695,95","2024-01-25 15:24:32","1046"
"601","799,95","589,95","2024-01-25 15:24:32","472"
"602","714,00","595,00","2024-01-25 15:24:32","473"
"603","799,95","595,00","2024-01-25 15:24:32","474"
"604","719,00","598,00","2024-01-25 15:24:32","475"
"605","699,00","599,00","2024-01-25 15:24:32","476"
"606","899,95","699,95","2024-01-25 15:24:32","1050"
"607","719,50","599,95","2024-01-25 15:24:32","477"
"608","699,00","599,95","2024-01-25 15:24:32","478"
"609","649,95","599,95","2024-01-25 15:24:32","479"
"610","799,95","599,95","2024-01-25 15:24:32","480"
"611","999,95","699,95","2024-01-25 15:24:32","1055"
"612","799,95","599,95","2024-01-25 15:24:32","481"
"613","899,95","599,95","2024-01-25 15:24:32","482"
"614","699,95","599,95","2024-01-25 15:24:32","483"
"615","899,95","769,95","2024-01-25 15:24:32","1067"
"616","899,95","699,95","2024-01-25 15:24:32","1058"
"617","699,00","599,95","2024-01-25 15:24:32","484"
"618","699,95","649,95","2024-01-25 15:24:32","1040"
"619","859,95","619,95","2024-01-25 15:24:32","1035"
"620","748,00","609,00","2024-01-25 15:24:32","485"
"621","744,00","618,00","2024-01-25 15:24:32","486"
"622","744,00","618,00","2024-01-25 15:24:32","487"
"623","744,00","618,00","2024-01-25 15:24:32","488"
"624","799,95","619,95","2024-01-25 15:24:32","489"
"625","799,95","699,95","2024-01-25 15:24:32","1057"
"626","739,95","629,00","2024-01-25 15:24:32","490"
"627","999,95","629,95","2024-01-25 15:24:32","491"
"628","799,00","629,95","2024-01-25 15:24:32","492"
"629","789,95","648,00","2024-01-25 15:24:32","493"
"630","799,95","649,95","2024-01-25 15:24:32","494"
"631","749,95","699,00","2024-01-25 15:24:32","1047"
"632","794,00","658,00","2024-01-25 15:24:32","495"
"633","799,95","674,95","2024-01-25 15:24:32","496"
"634","895,00","675,00","2024-01-25 15:24:32","497"
"635","819,00","679,00","2024-01-25 15:24:32","498"
"636","975,00","699,00","2024-01-25 15:24:32","1049"
"637","1.049,95","899,95","2024-01-25 15:24:32","1093"
"638","829,00","688,00","2024-01-25 15:24:32","499"
"639","799,00","689,00","2024-01-25 15:24:32","500"
"640","899,95","695,00","2024-01-25 15:24:32","501"
"641","839,00","695,00","2024-01-25 15:24:32","502"
"642","799,95","695,00","2024-01-25 15:24:32","503"
"643","839,00","698,00","2024-01-25 15:24:32","504"
"644","999,95","699,95","2024-01-25 15:24:32","505"
"645","999,95","699,95","2024-01-25 15:24:32","506"
"646","999,95","799,95","2024-01-25 15:24:32","1073"
"647","999,95","699,95","2024-01-25 15:24:32","507"
"648","749,95","729,95","2024-01-25 15:24:32","1060"
"649","899,95","699,95","2024-01-25 15:24:32","508"
"650","899,00","699,95","2024-01-25 15:24:32","509"
"651","899,00","699,95","2024-01-25 15:24:32","510"
"652","849,95","699,95","2024-01-25 15:24:32","511"
"653","1.049,00","699,95","2024-01-25 15:24:32","512"
"654","799,95","699,95","2024-01-25 15:24:32","513"
"655","854,00","710,00","2024-01-25 15:24:32","514"
"656","929,95","829,95","2024-01-25 15:24:32","1078"
"657","749,95","729,95","2024-01-25 15:24:32","515"
"658","899,95","729,95","2024-01-25 15:24:32","516"
"659","889,00","738,00","2024-01-25 15:24:32","517"
"660","899,00","799,00","2024-01-25 15:24:32","1069"
"661","899,00","749,00","2024-01-25 15:24:32","518"
"662","895,00","749,00","2024-01-25 15:24:32","519"
"663","839,95","749,95","2024-01-25 15:24:32","520"
"664","995,00","749,95","2024-01-25 15:24:32","521"
"665","949,95","749,95","2024-01-25 15:24:32","522"
"666","1.099,00","749,95","2024-01-25 15:24:32","523"
"667","899,95","799,95","2024-01-25 15:24:32","1076"
"668","899,95","749,95","2024-01-25 15:24:32","524"
"669","1.095,00","750,00","2024-01-25 15:24:32","525"
"670","999,95","769,95","2024-01-25 15:24:32","526"
"671","999,95","769,95","2024-01-25 15:24:32","527"
"672","849,95","769,95","2024-01-25 15:24:32","528"
"673","934,00","778,00","2024-01-25 15:24:32","529"
"674","934,00","778,00","2024-01-25 15:24:32","530"
"675","1.199,95","799,95","2024-01-25 15:24:32","1074"
"676","999,95","845,00","2024-01-25 15:24:32","1081"
"677","939,00","789,00","2024-01-25 15:24:32","531"
"678","1.195,00","895,00","2024-01-25 15:24:32","1088"
"679","954,00","794,00","2024-01-25 15:24:32","532"
"680","995,00","895,00","2024-01-25 15:24:32","1087"
"681","995,00","795,00","2024-01-25 15:24:32","533"
"682","1.095,00","795,00","2024-01-25 15:24:32","534"
"683","1.999,00","1.799,00","2024-01-25 15:24:32","1151"
"684","1.050,00","799,00","2024-01-25 15:24:32","535"
"685","1.269,95","799,95","2024-01-25 15:24:32","536"
"686","869,95","799,95","2024-01-25 15:24:32","537"
"687","1.098,00","799,95","2024-01-25 15:24:32","538"
"688","895,00","799,95","2024-01-25 15:24:32","539"
"689","1.095,00","799,95","2024-01-25 15:24:32","540"
"690","1.499,95","999,95","2024-01-25 15:24:32","1113"
"691","999,95","799,95","2024-01-25 15:24:32","1077"
"692","995,00","799,95","2024-01-25 15:24:32","541"
"693","995,00","814,95","2024-01-25 15:24:32","542"
"694","899,95","859,95","2024-01-25 15:24:32","1085"
"695","999,95","849,95","2024-01-25 15:24:32","543"
"696","999,95","849,95","2024-01-25 15:24:32","544"
"697","999,95","849,95","2024-01-25 15:24:32","545"
"698","1.099,95","849,95","2024-01-25 15:24:32","546"
"699","1.595,00","1.450,00","2024-01-25 15:24:32","1130"
"700","1.042,00","867,00","2024-01-25 15:24:32","547"
"701","899,95","869,95","2024-01-25 15:24:32","548"
"702","949,95","869,95","2024-01-25 15:24:32","549"
"703","1.099,00","869,95","2024-01-25 15:24:32","550"
"704","1.099,00","869,95","2024-01-25 15:24:32","551"
"705","1.049,00","874,00","2024-01-25 15:24:32","552"
"706","1.299,00","875,00","2024-01-25 15:24:32","553"
"707","959,95","885,00","2024-01-25 15:24:32","554"
"708","1.074,95","889,95","2024-01-25 15:24:32","555"
"709","1.095,00","889,95","2024-01-25 15:24:32","556"
"710","1.099,00","889,95","2024-01-25 15:24:32","557"
"711","1.195,00","995,00","2024-01-25 15:24:32","1100"
"712","995,00","895,00","2024-01-25 15:24:32","558"
"713","1.050,00","895,00","2024-01-25 15:24:32","559"
"714","1.079,00","898,00","2024-01-25 15:24:32","560"
"715","1.095,00","899,00","2024-01-25 15:24:32","561"
"716","1.195,00","995,00","2024-01-25 15:24:32","1101"
"717","999,95","949,95","2024-01-25 15:24:32","1096"
"718","1.195,00","995,00","2024-01-25 15:24:32","1102"
"719","1.099,00","899,95","2024-01-25 15:24:32","562"
"720","1.299,95","899,95","2024-01-25 15:24:32","1094"
"721","1.195,00","995,00","2024-01-25 15:24:32","1103"
"722","1.399,00","999,00","2024-01-25 15:24:32","1105"
"723","1.195,00","899,95","2024-01-25 15:24:32","563"
"724","1.099,95","899,95","2024-01-25 15:24:32","564"
"725","995,00","975,00","2024-01-25 15:24:32","1098"
"726","1.075,00","999,00","2024-01-25 15:24:32","1107"
"727","1.099,95","999,95","2024-01-25 15:24:32","1109"
"728","1.164,00","968,00","2024-01-25 15:24:32","565"
"729","1.495,00","989,00","2024-01-25 15:24:32","566"
"730","1.049,95","995,00","2024-01-25 15:24:32","567"
"731","1.299,95","995,00","2024-01-25 15:24:32","568"
"732","1.295,00","995,00","2024-01-25 15:24:32","569"
"733","1.195,00","995,00","2024-01-25 15:24:32","570"
"734","1.195,00","995,00","2024-01-25 15:24:32","571"
"735","1.349,00","999,00","2024-01-25 15:24:32","572"
"736","1.299,95","999,95","2024-01-25 15:24:32","573"
"737","1.499,00","999,95","2024-01-25 15:24:32","2581"
"738","1.499,00","1.299,95","2024-01-25 15:24:32","1124"
"739","1.499,00","999,95","2024-01-25 15:24:32","2582"
"740","1.199,95","1.099,95","2024-01-25 15:24:32","1117"
"741","1.299,95","999,95","2024-01-25 15:24:32","574"
"742","1.299,95","999,95","2024-01-25 15:24:32","575"
"743","1.499,95","999,95","2024-01-25 15:24:32","576"
"744","1.395,00","999,95","2024-01-25 15:24:32","577"
"745","1.169,00","1.050,00","2024-01-25 15:24:32","578"
"746","1.314,00","1.094,00","2024-01-25 15:24:32","579"
"747","1.314,00","1.094,00","2024-01-25 15:24:32","580"
"748","1.379,95","1.095,00","2024-01-25 15:24:32","581"
"749","1.299,00","1.095,00","2024-01-25 15:24:32","582"
"750","1.249,95","1.099,95","2024-01-25 15:24:32","583"
"751","1.699,95","1.499,95","2024-01-25 15:24:32","1136"
"752","1.299,00","1.148,00","2024-01-25 15:24:32","584"
"753","1.498,00","1.178,00","2024-01-25 15:24:32","585"
"754","1.399,00","1.188,00","2024-01-25 15:24:32","586"
"755","1.295,95","1.195,00","2024-01-25 15:24:32","587"
"756","1.395,95","1.195,00","2024-01-25 15:24:32","588"
"757","1.395,00","1.195,00","2024-01-25 15:24:32","589"
"758","1.500,00","1.395,00","2024-01-25 15:24:32","1127"
"759","1.499,00","1.199,00","2024-01-25 15:24:32","590"
"760","1.899,95","1.199,95","2024-01-25 15:24:32","591"
"761","1.595,95","1.199,95","2024-01-25 15:24:32","592"
"762","1.299,95","1.199,95","2024-01-25 15:24:32","593"
"763","1.599,95","1.199,95","2024-01-25 15:24:32","594"
"764","1.899,00","1.199,95","2024-01-25 15:24:32","595"
"765","1.399,95","1.199,95","2024-01-25 15:24:32","596"
"766","1.449,00","1.245,00","2024-01-25 15:24:32","597"
"767","1.899,95","1.699,95","2024-01-25 15:24:32","1146"
"768","1.355,00","1.268,00","2024-01-25 15:24:32","598"
"769","1.395,95","1.295,00","2024-01-25 15:24:32","599"
"770","1.899,00","1.499,00","2024-01-25 15:24:32","1132"
"771","1.398,00","1.298,00","2024-01-25 15:24:32","600"
"772","1.499,95","1.299,95","2024-01-25 15:24:32","601"
"773","1.599,95","1.399,95","2024-01-25 15:24:32","1128"
"774","1.599,95","1.399,95","2024-01-25 15:24:32","1129"
"775","1.599,95","1.299,95","2024-01-25 15:24:32","602"
"776","1.599,95","1.299,95","2024-01-25 15:24:32","603"
"777","1.495,00","1.349,00","2024-01-25 15:24:32","604"
"778","1.595,00","1.349,95","2024-01-25 15:24:32","605"
"779","1.695,00","1.495,00","2024-01-25 15:24:32","1131"
"780","1.899,95","1.499,95","2024-01-25 15:24:32","1135"
"781","1.598,00","1.448,00","2024-01-25 15:24:32","606"
"782","1.595,00","1.449,95","2024-01-25 15:24:32","607"
"783","1.795,00","1.485,00","2024-01-25 15:24:32","608"
"784","1.794,00","1.494,00","2024-01-25 15:24:32","609"
"785","1.699,95","1.599,95","2024-01-25 15:24:32","1139"
"786","1.999,95","1.699,95","2024-01-25 15:24:32","1147"
"787","1.849,00","1.549,95","2024-01-25 15:24:32","610"
"788","1.798,00","1.595,00","2024-01-25 15:24:32","611"
"789","1.798,00","1.595,00","2024-01-25 15:24:32","612"
"790","1.795,00","1.595,00","2024-01-25 15:24:32","613"
"791","1.995,00","1.595,00","2024-01-25 15:24:32","614"
"792","1.795,00","1.695,00","2024-01-25 15:24:32","1145"
"793","1.899,00","1.599,00","2024-01-25 15:24:32","615"
"794","1.895,95","1.599,95","2024-01-25 15:24:32","616"
"795","1.999,00","1.599,95","2024-01-25 15:24:32","617"
"796","1.799,95","1.669,95","2024-01-25 15:24:32","618"
"797","1.795,00","1.695,00","2024-01-25 15:24:32","1144"
"798","2.154,95","1.695,00","2024-01-25 15:24:32","619"
"799","1.895,00","1.695,00","2024-01-25 15:24:32","2583"
"800","1.899,00","1.799,00","2024-01-25 15:24:32","1149"
"801","2.199,95","1.999,95","2024-01-25 15:24:32","1159"
"802","1.899,95","1.699,95","2024-01-25 15:24:32","620"
"803","1.899,00","1.699,95","2024-01-25 15:24:32","621"
"804","1.789,00","1.699,95","2024-01-25 15:24:32","622"
"805","1.999,95","1.799,95","2024-01-25 15:24:32","1152"
"806","1.899,00","1.748,00","2024-01-25 15:24:32","623"
"807","1.895,00","1.799,00","2024-01-25 15:24:32","1150"
"808","1.899,00","1.794,00","2024-01-25 15:24:32","624"
"809","2.195,00","1.895,00","2024-01-25 15:24:32","1153"
"810","2.195,00","1.795,00","2024-01-25 15:24:32","625"
"811","2.199,95","1.799,95","2024-01-25 15:24:32","626"
"812","2.499,95","1.799,95","2024-01-25 15:24:32","627"
"813","2.499,00","2.299,00","2024-01-25 15:24:32","1167"
"814","2.499,00","2.199,00","2024-01-25 15:24:32","1165"
"815","1.999,95","1.895,00","2024-01-25 15:24:32","628"
"816","1.999,95","1.895,00","2024-01-25 15:24:32","629"
"817","2.499,00","1.899,00","2024-01-25 15:24:32","630"
"818","2.499,95","1.899,00","2024-01-25 15:24:32","631"
"819","2.499,95","1.999,95","2024-01-25 15:24:32","1158"
"820","2.364,00","1.968,00","2024-01-25 15:24:32","632"
"821","2.199,00","1.994,00","2024-01-25 15:24:32","633"
"822","2.999,00","1.999,00","2024-01-25 15:24:32","634"
"823","2.499,95","2.299,95","2024-01-25 15:24:32","1168"
"824","2.499,95","2.299,95","2024-01-25 15:24:32","1169"
"825","2.499,95","2.249,95","2024-01-25 15:24:32","1166"
"826","2.499,95","1.999,95","2024-01-25 15:24:32","635"
"827","2.295,00","2.095,00","2024-01-25 15:24:32","636"
"828","3.195,00","2.095,00","2024-01-25 15:24:32","637"
"829","2.795,00","2.195,00","2024-01-25 15:24:32","638"
"830","3.495,00","2.295,00","2024-01-25 15:24:32","639"
"831","2.695,00","2.295,00","2024-01-25 15:24:32","640"
"832","2.499,00","2.298,00","2024-01-25 15:24:32","641"
"833","2.495,00","2.395,00","2024-01-25 15:24:32","642"
"834","2.999,00","2.499,00","2024-01-25 15:24:32","1171"
"835","2.899,95","2.599,95","2024-01-25 15:24:32","1174"
"836","2.999,95","2.399,95","2024-01-25 15:24:32","2584"
"837","2.649,00","2.494,00","2024-01-25 15:24:32","643"
"838","3.295,00","2.495,00","2024-01-25 15:24:32","644"
"839","3.495,00","2.495,00","2024-01-25 15:24:32","645"
"840","2.995,00","2.799,00","2024-01-25 15:24:32","1177"
"841","4.299,95","2.499,95","2024-01-25 15:24:32","646"
"842","2.999,95","2.499,95","2024-01-25 15:24:32","647"
"843","2.799,95","2.499,95","2024-01-25 15:24:32","648"
"844","3.699,95","2.499,95","2024-01-25 15:24:32","649"
"845","3.395,00","2.499,95","2024-01-25 15:24:32","650"
"846","2.799,95","2.597,00","2024-01-25 15:24:32","651"
"847","2.849,00","2.649,00","2024-01-25 15:24:32","652"
"848","2.995,00","2.699,95","2024-01-25 15:24:32","2585"
"849","3.599,00","2.748,00","2024-01-25 15:24:32","653"
"850","2.899,00","2.794,00","2024-01-25 15:24:32","654"
"851","2.999,00","2.794,00","2024-01-25 15:24:32","655"
"852","3.199,95","2.895,00","2024-01-25 15:24:32","656"
"853","3.495,00","3.195,00","2024-01-25 15:24:32","1182"
"854","3.199,00","2.949,00","2024-01-25 15:24:32","657"
"855","3.954,95","2.995,00","2024-01-25 15:24:32","658"
"856","3.594,00","2.995,00","2024-01-25 15:24:32","659"
"857","3.195,00","2.995,00","2024-01-25 15:24:32","660"
"858","3.499,00","2.999,95","2024-01-25 15:24:32","661"
"859","4.200,00","2.999,95","2024-01-25 15:24:32","662"
"860","3.599,95","3.199,95","2024-01-25 15:24:32","1183"
"861","3.349,95","3.149,95","2024-01-25 15:24:32","663"
"862","3.299,00","3.194,00","2024-01-25 15:24:32","664"
"863","3.995,00","3.375,00","2024-01-25 15:24:32","665"
"864","4.195,00","3.695,00","2024-01-25 15:24:32","1185"
"865","4.495,00","3.495,00","2024-01-25 15:24:32","666"
"866","4.990,00","3.749,00","2024-01-25 15:24:32","1186"
"867","4.195,00","3.695,00","2024-01-25 15:24:32","667"
"868","4.495,00","3.695,00","2024-01-25 15:24:32","668"
"869","3.999,00","3.699,00","2024-01-25 15:24:32","669"
"870","4.199,95","3.799,95","2024-01-25 15:24:32","670"
"871","3.995,00","3.799,95","2024-01-25 15:24:32","671"
"872","4.795,00","3.995,00","2024-01-25 15:24:32","672"
"873","4.795,00","3.995,00","2024-01-25 15:24:32","673"
"874","5.349,00","3.999,00","2024-01-25 15:24:32","2586"
"875","4.199,00","4.099,95","2024-01-25 15:24:32","2587"
"876","4.995,00","4.199,00","2024-01-25 15:24:32","674"
"877","5.500,00","4.275,00","2024-01-25 15:24:32","675"
"878","5.499,00","5.199,00","2024-01-25 15:24:32","1193"
"879","6.495,00","4.995,00","2024-01-25 15:24:32","676"
"880","5.499,00","5.193,00","2024-01-25 15:24:32","677"
"881","5.995,00","5.399,95","2024-01-25 15:24:32","2588"
"882","5.599,00","5.494,00","2024-01-25 15:24:32","678"
"883","6.995,00","5.495,00","2024-01-25 15:24:32","679"
"884","6.599,95","5.499,95","2024-01-25 15:24:32","680"
"885","6.599,95","5.500,00","2024-01-25 15:24:32","681"
"886","6.599,95","5.500,00","2024-01-25 15:24:32","682"
"887","5.999,00","5.694,00","2024-01-25 15:24:32","683"
"888","5.999,00","5.799,95","2024-01-25 15:24:32","684"
"889","6.195,00","5.999,00","2024-01-25 15:24:32","686"
"890","6.495,00","5.999,95","2024-01-25 15:24:32","2589"
"891","6.495,00","6.399,00","2024-01-25 15:24:32","2590"
"892","6.499,00","6.449,00","2024-01-25 15:24:32","687"
"893","7.995,00","7.495,00","2024-01-25 15:24:32","1194"
"894","7.200,00","6.999,95","2024-01-25 15:24:32","2591"
"895","7.949,00","7.699,00","2024-01-25 15:24:32","688"
"896","8.900,00","8.499,95","2024-01-25 15:24:32","689"
"897","12.995,00","12.499,95","2024-01-25 15:24:32","690"
"898","18.999,00","17.999,00","2024-01-25 15:24:32","691"
"899","79,00","59,95","2024-01-25 15:24:32","692"
"900","26,95","21,95","2024-01-25 15:24:32","693"
"901","59,95","55,00","2024-01-25 15:24:32","694"
"902","99,95","59,00","2024-01-25 15:24:32","695"
"903","94,95","59,00","2024-01-25 15:24:32","696"
"904","99,95","59,00","2024-01-25 15:24:32","697"
"905","109,95","59,95","2024-01-25 15:24:32","698"
"906","79,95","59,95","2024-01-25 15:24:32","699"
"907","119,95","69,95","2024-01-25 15:24:32","700"
"908","119,95","69,95","2024-01-25 15:24:32","701"
"909","99,95","74,95","2024-01-25 15:24:32","702"
"910","119,95","75,00","2024-01-25 15:24:32","703"
"911","89,95","79,95","2024-01-25 15:24:32","704"
"912","119,95","79,95","2024-01-25 15:24:32","705"
"913","139,95","79,95","2024-01-25 15:24:32","706"
"914","109,95","85,00","2024-01-25 15:24:32","707"
"915","169,95","89,95","2024-01-25 15:24:32","708"
"916","119,95","89,95","2024-01-25 15:24:32","709"
"917","139,95","89,95","2024-01-25 15:24:32","710"
"918","119,95","89,95","2024-01-25 15:24:32","711"
"919","119,95","89,95","2024-01-25 15:24:32","713"
"920","119,95","89,95","2024-01-25 15:24:32","714"
"921","109,95","89,95","2024-01-25 15:24:32","715"
"922","109,95","89,95","2024-01-25 15:24:32","717"
"923","119,95","89,95","2024-01-25 15:24:32","718"
"924","119,95","98,95","2024-01-25 15:24:32","719"
"925","119,95","99,95","2024-01-25 15:24:32","2592"
"926","139,95","99,95","2024-01-25 15:24:32","720"
"927","129,95","99,95","2024-01-25 15:24:32","721"
"928","149,95","99,95","2024-01-25 15:24:32","722"
"929","149,95","99,95","2024-01-25 15:24:32","1338"
"930","139,95","99,95","2024-01-25 15:24:32","724"
"931","149,95","99,95","2024-01-25 15:24:32","725"
"932","149,95","99,95","2024-01-25 15:24:32","726"
"933","119,95","99,95","2024-01-25 15:24:32","727"
"934","129,95","99,95","2024-01-25 15:24:32","728"
"935","129,95","99,95","2024-01-25 15:24:32","729"
"936","139,95","99,95","2024-01-25 15:24:32","730"
"937","129,95","99,95","2024-01-25 15:24:32","731"
"938","129,95","99,95","2024-01-25 15:24:32","733"
"939","119,95","99,95","2024-01-25 15:24:32","734"
"940","149,95","109,95","2024-01-25 15:24:32","735"
"941","169,95","109,95","2024-01-25 15:24:32","736"
"942","149,95","109,95","2024-01-25 15:24:32","737"
"943","129,95","109,95","2024-01-25 15:24:32","738"
"944","139,95","109,95","2024-01-25 15:24:32","739"
"945","129,95","109,95","2024-01-25 15:24:32","740"
"946","169,95","119,95","2024-01-25 15:24:32","744"
"947","149,95","119,95","2024-01-25 15:24:32","746"
"948","149,95","119,95","2024-01-25 15:24:32","747"
"949","159,95","119,95","2024-01-25 15:24:32","46"
"950","159,95","119,95","2024-01-25 15:24:32","748"
"951","139,95","119,95","2024-01-25 15:24:32","749"
"952","149,95","119,95","2024-01-25 15:24:32","750"
"953","149,95","119,95","2024-01-25 15:24:32","751"
"954","159,95","119,95","2024-01-25 15:24:32","757"
"955","189,95","119,95","2024-01-25 15:24:32","35"
"956","134,00","124,00","2024-01-25 15:24:32","758"
"957","149,00","124,95","2024-01-25 15:24:32","759"
"958","149,95","129,00","2024-01-25 15:24:32","760"
"959","149,95","129,00","2024-01-25 15:24:32","761"
"960","169,95","129,95","2024-01-25 15:24:32","763"
"961","169,95","129,95","2024-01-25 15:24:32","764"
"962","189,95","129,95","2024-01-25 15:24:32","767"
"963","169,95","129,95","2024-01-25 15:24:32","768"
"964","169,95","129,95","2024-01-25 15:24:32","769"
"965","149,95","129,95","2024-01-25 15:24:32","772"
"966","179,95","139,95","2024-01-25 15:24:32","773"
"967","179,95","139,95","2024-01-25 15:24:32","774"
"968","179,95","139,95","2024-01-25 15:24:32","776"
"969","159,95","139,95","2024-01-25 15:24:32","777"
"970","179,95","139,95","2024-01-25 15:24:32","778"
"971","159,95","139,95","2024-01-25 15:24:32","780"
"972","179,95","139,95","2024-01-25 15:24:32","781"
"973","178,00","148,00","2024-01-25 15:24:32","783"
"974","199,95","149,95","2024-01-25 15:24:32","785"
"975","199,95","149,95","2024-01-25 15:24:32","786"
"976","179,95","149,95","2024-01-25 15:24:32","787"
"977","199,95","149,95","2024-01-25 15:24:32","788"
"978","199,95","149,95","2024-01-25 15:24:32","789"
"979","179,95","149,95","2024-01-25 15:24:32","790"
"980","199,95","149,95","2024-01-25 15:24:32","792"
"981","199,95","149,95","2024-01-25 15:24:32","793"
"982","199,95","149,95","2024-01-25 15:24:32","794"
"983","199,95","149,95","2024-01-25 15:24:32","795"
"984","194,00","158,00","2024-01-25 15:24:32","796"
"985","169,00","159,00","2024-01-25 15:24:32","797"
"986","199,95","159,95","2024-01-25 15:24:32","798"
"987","189,95","159,95","2024-01-25 15:24:32","799"
"988","189,95","159,95","2024-01-25 15:24:32","801"
"989","199,95","159,95","2024-01-25 15:24:32","802"
"990","209,95","159,95","2024-01-25 15:24:32","803"
"991","199,00","159,95","2024-01-25 15:24:32","804"
"992","219,95","159,95","2024-01-25 15:24:32","805"
"993","199,95","168,95","2024-01-25 15:24:32","806"
"994","199,00","169,95","2024-01-25 15:24:32","808"
"995","199,95","169,95","2024-01-25 15:24:32","809"
"996","189,95","169,95","2024-01-25 15:24:32","810"
"997","219,95","169,95","2024-01-25 15:24:32","811"
"998","199,95","169,95","2024-01-25 15:24:32","812"
"999","199,95","169,95","2024-01-25 15:24:32","813"
"1000","228,00","178,00","2024-01-25 15:24:32","814"
"1001","219,95","179,95","2024-01-25 15:24:32","816"
"1002","259,95","179,95","2024-01-25 15:24:32","820"
